issue_id,epic_id,team_id,sprint_id,issue_type,summary,assignee,story_points,created_at,release_id
1337,14,3,10,Bug,Bug 1337,s.rossi,3,2026-01-05 06:54:17,16
1338,14,3,10,Story,Story 1338,s.rossi,1,2026-01-01 20:08:40,16
1339,14,3,10,Story,Story 1339,p.nair,13,2026-01-05 20:38:35,16
1340,15,3,10,Story,Story 1340,a.kowalski,5,2026-01-06 19:22:24,16
1341,14,3,10,Story,Story 1341,a.kowalski,5,2026-01-05 06:43:26,16
1342,14,3,10,Story,Story 1342,s.rossi,5,2026-01-05 09:00:51,16
1343,15,3,10,Bug,Bug 1343,s.rossi,,2026-01-05 19:02:25,16
1344,17,5,10,Story,Story 1344,c.mendes,2,2026-01-05 23:40:16,16
1345,17,5,10,Bug,Bug 1345,h.ozturk,5,2026-01-05 18:16:17,16
1346,16,5,10,Bug,Bug 1346,h.ozturk,13,2026-01-05 04:48:32,16
1347,16,5,10,Bug,Bug 1347,c.mendes,5,2026-01-02 13:24:20,16
1348,16,5,10,Story,Story 1348,c.mendes,1,2026-01-05 14:51:49,16
1349,16,5,10,Story,Story 1349,h.ozturk,3,2026-01-02 19:02:01,16
1350,10,1,11,Bug,Bug 1350,m.okafor,1,2026-01-19 18:59:53,18
1351,11,1,11,Story,Story 1351,j.tan,8,2026-01-19 14:52:26,17
1352,10,1,11,Story,Story 1352,r.silva,13,2026-01-21 00:47:19,18
1353,10,1,11,Story,Story 1353,m.okafor,2,2026-01-20 00:00:13,19
1354,10,1,11,Bug,Bug 1354,r.silva,8,2026-01-19 16:46:38,18
1355,10,1,11,Task,Task 1355,j.tan,8,2026-01-19 00:46:03,17
1356,12,2,11,Story,Story 1356,l.moreau,8,2026-01-16 22:08:30,
1357,13,2,11,Bug,Bug 1357,l.moreau,5,2026-01-19 19:46:14,18
1358,12,2,11,Story,Story 1358,l.moreau,8,2026-01-19 20:41:27,17
1359,13,2,11,Story,Story 1359,d.byrne,2,2026-01-20 10:34:52,19
1360,12,2,11,Bug,Bug 1360,d.byrne,8,2026-01-19 05:05:35,17
1361,12,2,11,Bug,Bug 1361,l.moreau,,2026-01-15 10:04:47,17
1362,13,2,11,Task,Task 1362,l.moreau,1,2026-01-16 23:58:42,19
1363,13,2,11,Bug,Bug 1363,d.byrne,8,2026-01-19 10:52:11,18
1364,12,2,11,Story,Story 1364,d.byrne,5,2026-01-19 12:44:44,18
1365,15,4,11,Task,Task 1365,s.rossi,5,2026-01-15 21:51:10,17
1366,14,4,11,Bug,Bug 1366,a.kowalski,2,2026-01-16 20:07:59,17
1367,15,4,11,Story,Story 1367,p.nair,,2026-01-16 20:59:47,17
1368,15,4,11,Story,Story 1368,a.kowalski,1,2026-01-19 08:15:45,18
1369,15,4,11,Bug,Bug 1369,s.rossi,8,2026-01-19 03:52:59,18
1370,14,4,11,Task,Task 1370,p.nair,5,2026-01-19 18:40:12,18
1371,15,4,11,Story,Story 1371,p.nair,5,2026-01-19 02:33:00,18
1372,14,4,11,Bug,Bug 1372,s.rossi,1,2026-01-19 18:26:55,18
1373,16,5,11,Task,Task 1373,c.mendes,5,2026-01-19 06:36:07,17
1374,16,5,11,Task,Task 1374,h.ozturk,3,2026-01-19 21:12:56,18
1375,16,5,11,Bug,Bug 1375,c.mendes,8,2026-01-19 10:34:13,17
1376,16,5,11,Story,Story 1376,c.mendes,5,2026-01-19 23:24:46,17
1377,16,5,11,Bug,Bug 1377,h.ozturk,1,2026-01-16 22:53:58,17
1378,17,5,11,Bug,Bug 1378,h.ozturk,2,2026-01-19 12:04:18,17
1379,17,5,11,Story,Story 1379,c.mendes,8,2026-01-20 21:07:35,18
1380,16,5,11,Story,Story 1380,h.ozturk,8,2026-01-19 18:40:57,18
1381,16,5,11,Story,Story 1381,h.ozturk,5,2026-01-19 08:22:51,18
1382,16,5,11,Story,Story 1382,h.ozturk,,2026-01-16 20:14:15,18
1383,10,1,12,Bug,Bug 1383,m.okafor,3,2026-02-02 22:48:35,19
1384,11,1,12,Task,Task 1384,r.silva,8,2026-01-30 06:15:31,19
1385,10,1,12,Story,Story 1385,m.okafor,5,2026-01-30 16:50:29,19
1386,10,1,12,Story,Story 1386,j.tan,8,2026-02-03 16:01:32,20
1387,10,1,12,Story,Story 1387,j.tan,8,2026-01-29 21:32:22,19
1388,11,1,12,Bug,Bug 1388,r.silva,13,2026-01-29 16:05:06,19
1389,10,1,12,Bug,Bug 1389,m.okafor,1,2026-02-02 11:40:55,19
1390,11,1,12,Story,Story 1390,m.okafor,8,2026-02-03 08:22:30,20
1391,11,1,12,Story,Story 1391,r.silva,,2026-01-29 20:11:53,19
1392,10,1,12,Bug,Bug 1392,j.tan,1,2026-02-02 00:09:58,19
1393,11,1,12,Task,Task 1393,r.silva,,2026-02-03 23:54:40,19
1394,10,1,12,Story,Story 1394,r.silva,8,2026-02-02 15:33:05,19
1395,13,2,12,Task,Task 1395,l.moreau,2,2026-02-02 18:46:05,19
1396,13,2,12,Story,Story 1396,d.byrne,2,2026-02-02 05:13:03,19
1397,12,2,12,Bug,Bug 1397,d.byrne,2,2026-02-02 17:43:32,19
1398,13,2,12,Task,Task 1398,l.moreau,5,2026-02-02 16:09:21,20
1399,12,2,12,Bug,Bug 1399,d.byrne,5,2026-02-02 20:07:31,20
1400,15,4,12,Bug,Bug 1400,s.rossi,5,2026-01-29 22:40:54,19
1401,14,4,12,Task,Task 1401,p.nair,2,2026-02-03 01:09:38,19
1402,14,4,12,Story,Story 1402,a.kowalski,8,2026-02-02 17:12:03,19
1403,14,4,12,Bug,Bug 1403,p.nair,,2026-02-02 02:00:11,19
1404,14,4,12,Bug,Bug 1404,s.rossi,1,2026-01-29 23:44:49,19
1405,14,4,12,Bug,Bug 1405,p.nair,3,2026-01-30 12:28:09,19
1406,14,4,12,Task,Task 1406,s.rossi,3,2026-01-29 18:05:48,19
1407,15,4,12,Story,Story 1407,a.kowalski,8,2026-01-29 13:06:19,19
1408,14,4,12,Story,Story 1408,s.rossi,8,2026-02-02 02:15:15,20
1409,15,4,12,Story,Story 1409,p.nair,2,2026-02-03 14:17:07,20
1410,16,5,12,Bug,Bug 1410,h.ozturk,13,2026-02-02 08:45:15,19
1411,17,5,12,Story,Story 1411,h.ozturk,13,2026-02-02 21:47:44,19
1412,17,5,12,Story,Story 1412,h.ozturk,,2026-02-02 13:11:24,20
1413,16,5,12,Task,Task 1413,h.ozturk,5,2026-01-29 16:32:43,19
1414,17,5,12,Story,Story 1414,c.mendes,8,2026-01-29 14:22:28,19
1415,16,5,12,Story,Story 1415,c.mendes,8,2026-02-02 14:48:17,19
1416,17,5,12,Task,Task 1416,c.mendes,13,2026-02-02 17:30:13,19
1417,16,5,12,Bug,Bug 1417,c.mendes,8,2026-02-02 21:16:29,19
1418,17,5,12,Story,Story 1418,c.mendes,1,2026-02-02 17:29:59,20
1419,10,1,13,Story,Story 1419,r.silva,2,2026-02-18 00:58:39,
1420,11,1,13,Story,Story 1420,r.silva,3,2026-02-13 01:35:07,21
1421,11,1,13,Task,Task 1421,m.okafor,8,2026-02-16 01:23:35,22
1422,10,1,13,Story,Story 1422,r.silva,5,2026-02-17 14:46:57,21
1423,10,1,13,Story,Story 1423,r.silva,3,2026-02-12 19:49:25,21
1424,10,1,13,Bug,Bug 1424,m.okafor,8,2026-02-13 16:33:53,21
1425,10,1,13,Story,Story 1425,m.okafor,3,2026-02-16 18:48:18,21
1426,11,1,13,Bug,Bug 1426,j.tan,5,2026-02-16 06:30:45,
1427,11,1,13,Task,Task 1427,m.okafor,13,2026-02-16 20:43:06,21
1428,10,1,13,Bug,Bug 1428,r.silva,2,2026-02-16 02:19:09,21
1429,13,2,13,Story,Story 1429,l.moreau,2,2026-02-13 18:55:43,21
1430,12,2,13,Story,Story 1430,l.moreau,8,2026-02-17 23:41:26,21
1431,13,2,13,Story,Story 1431,l.moreau,,2026-02-16 09:36:09,21
1432,13,2,13,Story,Story 1432,l.moreau,3,2026-02-12 23:31:10,21
1433,12,2,13,Bug,Bug 1433,l.moreau,3,2026-02-16 11:47:03,21
1434,15,4,13,Story,Story 1434,a.kowalski,2,2026-02-16 15:43:41,21
1435,14,4,13,Bug,Bug 1435,a.kowalski,8,2026-02-17 20:58:06,22
1436,15,4,13,Bug,Bug 1436,a.kowalski,,2026-02-16 07:54:08,21
1437,14,4,13,Story,Story 1437,p.nair,2,2026-02-17 10:08:49,20
1438,15,4,13,Bug,Bug 1438,s.rossi,2,2026-02-16 13:16:08,21
1439,14,4,13,Bug,Bug 1439,s.rossi,5,2026-02-17 11:22:21,20
1440,15,4,13,Task,Task 1440,p.nair,,2026-02-16 01:34:10,21
1441,14,4,13,Story,Story 1441,a.kowalski,2,2026-02-16 17:22:07,21
1442,16,5,13,Bug,Bug 1442,h.ozturk,2,2026-02-17 23:10:36,21
1443,17,5,13,Story,Story 1443,c.mendes,8,2026-02-16 05:54:42,
1444,16,5,13,Story,Story 1444,h.ozturk,13,2026-02-16 20:28:43,21
1445,17,5,13,Story,Story 1445,h.ozturk,8,2026-02-17 07:25:17,21
1446,16,5,13,Bug,Bug 1446,c.mendes,8,2026-02-16 00:50:07,21
1447,17,5,13,Bug,Bug 1447,h.ozturk,5,2026-02-17 07:03:15,21
1448,17,5,13,Task,Task 1448,h.ozturk,5,2026-02-12 12:38:32,21
1449,10,1,14,Story,Story 1449,j.tan,5,2026-03-02 13:55:50,23
1450,10,1,14,Bug,Bug 1450,m.okafor,,2026-02-27 04:14:22,22
1451,10,1,14,Story,Story 1451,m.okafor,8,2026-02-26 21:34:19,23
1452,11,1,14,Story,Story 1452,r.silva,13,2026-02-27 23:36:08,22
1453,11,1,14,Story,Story 1453,r.silva,13,2026-03-02 14:05:52,
1454,11,1,14,Story,Story 1454,m.okafor,8,2026-03-02 09:02:02,23
1455,13,2,14,Bug,Bug 1455,d.byrne,8,2026-03-03 07:48:49,23
1456,12,2,14,Task,Task 1456,l.moreau,5,2026-03-02 10:50:46,
1457,13,2,14,Task,Task 1457,l.moreau,5,2026-02-27 02:50:25,22
1458,12,2,14,Bug,Bug 1458,d.byrne,3,2026-03-03 12:00:05,23
1459,13,2,14,Story,Story 1459,d.byrne,8,2026-02-27 02:10:27,23
1460,12,2,14,Bug,Bug 1460,l.moreau,5,2026-02-27 17:34:01,23
1461,12,2,14,Story,Story 1461,d.byrne,13,2026-03-02 07:47:40,23
1462,13,2,14,Bug,Bug 1462,d.byrne,2,2026-03-02 07:23:34,23
1463,12,2,14,Story,Story 1463,d.byrne,8,2026-03-03 17:41:52,23
1464,12,2,14,Story,Story 1464,l.moreau,,2026-02-26 17:37:16,22
1465,12,2,14,Bug,Bug 1465,d.byrne,8,2026-03-02 15:44:38,
1466,13,2,14,Spike,Spike 1466,d.byrne,,2026-03-02 18:48:48,23
1467,15,4,14,Story,Story 1467,p.nair,2,2026-03-02 20:20:35,22
1468,15,4,14,Bug,Bug 1468,a.kowalski,8,2026-03-03 21:53:01,22
1469,15,4,14,Task,Task 1469,p.nair,13,2026-03-02 02:57:01,22
1470,15,4,14,Story,Story 1470,s.rossi,,2026-03-03 04:50:36,23
1471,14,4,14,Bug,Bug 1471,p.nair,,2026-03-02 09:32:22,23
1472,14,4,14,Spike,Spike 1472,p.nair,,2026-02-27 00:44:40,22
1473,15,4,14,Bug,Bug 1473,s.rossi,,2026-02-26 19:06:17,22
1474,15,4,14,Story,Story 1474,a.kowalski,5,2026-02-27 04:25:23,22
1475,14,4,14,Story,Story 1475,p.nair,5,2026-02-27 15:09:13,22
1476,14,4,14,Story,Story 1476,s.rossi,8,2026-02-26 14:03:19,22
1477,16,5,14,Task,Task 1477,c.mendes,5,2026-03-02 19:24:36,22
1478,16,5,14,Story,Story 1478,c.mendes,5,2026-02-27 02:45:00,23
1479,17,5,14,Bug,Bug 1479,c.mendes,1,2026-03-02 02:16:46,23
1480,16,5,14,Story,Story 1480,h.ozturk,8,2026-02-26 14:17:57,22
1481,16,5,14,Story,Story 1481,h.ozturk,,2026-03-02 09:00:49,23
1482,16,5,14,Bug,Bug 1482,c.mendes,8,2026-03-02 20:40:53,
1483,16,5,14,Story,Story 1483,h.ozturk,1,2026-02-27 06:33:18,22
1484,16,5,14,Bug,Bug 1484,c.mendes,3,2026-03-03 20:36:32,23
1485,17,5,14,Bug,Bug 1485,h.ozturk,5,2026-03-02 01:32:34,
1486,16,5,14,Spike,Spike 1486,h.ozturk,,2026-03-02 13:53:27,23
1487,11,1,15,Story,Story 1487,r.silva,2,2026-03-16 01:18:20,24
1488,10,1,15,Bug,Bug 1488,r.silva,2,2026-03-16 21:56:36,24
1489,11,1,15,Story,Story 1489,j.tan,8,2026-03-16 23:14:21,25
1490,11,1,15,Story,Story 1490,m.okafor,2,2026-03-12 19:56:45,25
1491,11,1,15,Story,Story 1491,j.tan,3,2026-03-16 18:33:13,
1492,11,1,15,Story,Story 1492,j.tan,1,2026-03-13 08:24:42,23
1493,11,1,15,Bug,Bug 1493,j.tan,8,2026-03-12 11:47:26,23
1494,11,1,15,Story,Story 1494,m.okafor,3,2026-03-17 08:15:01,24
1495,12,2,15,Task,Task 1495,d.byrne,1,2026-03-12 14:09:41,24
1496,13,2,15,Story,Story 1496,l.moreau,13,2026-03-17 03:54:52,
1497,12,2,15,Task,Task 1497,l.moreau,5,2026-03-13 12:03:04,
1498,13,2,15,Story,Story 1498,d.byrne,8,2026-03-17 17:49:06,25
1499,12,2,15,Bug,Bug 1499,l.moreau,3,2026-03-16 17:43:34,25
1500,13,2,15,Story,Story 1500,l.moreau,1,2026-03-13 01:30:40,23
1501,12,2,15,Task,Task 1501,d.byrne,1,2026-03-16 03:50:34,24
1502,12,2,15,Story,Story 1502,d.byrne,,2026-03-12 15:21:25,23
1503,13,2,15,Bug,Bug 1503,l.moreau,5,2026-03-16 00:43:07,24
1504,12,2,15,Story,Story 1504,l.moreau,3,2026-03-17 10:54:05,24
1505,12,2,15,Task,Task 1505,d.byrne,8,2026-03-17 16:56:24,25
1506,13,2,15,Task,Task 1506,l.moreau,1,2026-03-13 18:28:06,24
1507,14,4,15,Bug,Bug 1507,p.nair,1,2026-03-16 03:33:32,24
1508,14,4,15,Task,Task 1508,a.kowalski,5,2026-03-16 21:01:30,24
1509,14,4,15,Story,Story 1509,p.nair,13,2026-03-12 09:06:25,23
1510,14,4,15,Story,Story 1510,p.nair,8,2026-03-16 11:20:52,25
1511,15,4,15,Bug,Bug 1511,p.nair,5,2026-03-13 16:35:12,24
1512,14,4,15,Task,Task 1512,a.kowalski,,2026-03-13 02:26:28,24
1513,15,4,15,Story,Story 1513,p.nair,2,2026-03-16 14:43:22,24
1514,15,4,15,Story,Story 1514,s.rossi,3,2026-03-12 21:24:25,24
1515,15,4,15,Story,Story 1515,s.rossi,2,2026-03-16 17:50:46,24
1516,14,4,15,Bug,Bug 1516,p.nair,8,2026-03-13 18:02:14,25
1517,15,4,15,Spike,Spike 1517,a.kowalski,,2026-03-13 15:21:18,23
1518,15,4,15,Story,Story 1518,p.nair,3,2026-03-12 21:13:41,23
1519,17,5,15,Story,Story 1519,h.ozturk,3,2026-03-13 00:11:46,24
1520,17,5,15,Story,Story 1520,h.ozturk,13,2026-03-17 14:28:59,25
1521,16,5,15,Task,Task 1521,c.mendes,5,2026-03-13 23:27:30,25
1522,16,5,15,Story,Story 1522,c.mendes,5,2026-03-13 05:43:54,24
1523,17,5,15,Story,Story 1523,h.ozturk,5,2026-03-13 03:59:40,24
1524,16,5,15,Story,Story 1524,c.mendes,5,2026-03-13 15:19:53,24
1525,17,5,15,Story,Story 1525,c.mendes,5,2026-03-17 02:40:42,24
1526,16,5,15,Bug,Bug 1526,h.ozturk,8,2026-03-16 06:13:45,24
1527,10,1,16,Task,Task 1527,r.silva,5,2026-03-30 18:19:18,26
1528,10,1,16,Story,Story 1528,r.silva,8,2026-03-30 13:40:44,26
1529,11,1,16,Story,Story 1529,m.okafor,8,2026-03-30 21:41:37,26
1530,10,1,16,Story,Story 1530,j.tan,2,2026-03-26 09:22:52,26
1531,11,1,16,Story,Story 1531,m.okafor,5,2026-03-30 10:36:40,26
1532,10,1,16,Task,Task 1532,r.silva,5,2026-03-30 04:40:54,26
1533,10,1,16,Bug,Bug 1533,j.tan,1,2026-03-30 07:28:55,26
1534,11,1,16,Story,Story 1534,j.tan,,2026-03-30 08:17:55,26
1535,11,1,16,Story,Story 1535,r.silva,13,2026-03-31 11:55:09,26
1536,12,2,16,Bug,Bug 1536,d.byrne,5,2026-03-30 04:23:41,26
1537,13,2,16,Bug,Bug 1537,d.byrne,3,2026-03-30 20:48:57,26
1538,13,2,16,Bug,Bug 1538,l.moreau,5,2026-03-31 00:29:07,26
1539,12,2,16,Bug,Bug 1539,d.byrne,3,2026-03-27 20:21:00,26
1540,13,2,16,Story,Story 1540,d.byrne,1,2026-03-31 00:39:02,26
1541,13,2,16,Story,Story 1541,d.byrne,2,2026-03-26 23:42:50,25
1542,12,2,16,Bug,Bug 1542,d.byrne,5,2026-03-31 22:19:22,26
1543,13,2,16,Bug,Bug 1543,l.moreau,8,2026-03-30 18:02:00,26
1544,12,2,16,Bug,Bug 1544,d.byrne,2,2026-03-30 10:47:28,26
1545,15,4,16,Story,Story 1545,p.nair,8,2026-03-30 03:40:20,26
1546,15,4,16,Bug,Bug 1546,s.rossi,2,2026-03-27 23:50:14,26
1547,15,4,16,Task,Task 1547,s.rossi,1,2026-03-30 12:28:08,26
1548,15,4,16,Task,Task 1548,p.nair,1,2026-03-26 12:52:13,25
1549,15,4,16,Task,Task 1549,p.nair,5,2026-03-30 12:20:58,26
1550,17,5,16,Task,Task 1550,h.ozturk,8,2026-03-31 17:16:27,26
1551,17,5,16,Story,Story 1551,c.mendes,,2026-04-01 00:39:57,26
1552,17,5,16,Story,Story 1552,c.mendes,5,2026-03-30 09:27:19,
1553,16,5,16,Story,Story 1553,h.ozturk,8,2026-03-31 07:42:05,26
1554,17,5,16,Bug,Bug 1554,h.ozturk,5,2026-03-27 08:37:11,26
1555,16,5,16,Story,Story 1555,h.ozturk,,2026-03-30 17:38:50,26
1556,17,5,16,Story,Story 1556,h.ozturk,13,2026-03-30 14:29:30,26
1557,11,1,17,Task,Task 1557,j.tan,,2026-04-14 12:01:42,27
1558,11,1,17,Story,Story 1558,m.okafor,5,2026-04-14 12:56:36,28
1559,10,1,17,Task,Task 1559,j.tan,1,2026-04-13 01:05:19,27
1560,10,1,17,Story,Story 1560,j.tan,1,2026-04-13 20:15:10,27
1561,11,1,17,Story,Story 1561,m.okafor,,2026-04-09 11:17:47,
1562,10,1,17,Task,Task 1562,r.silva,1,2026-04-13 20:16:36,27
1563,11,1,17,Spike,Spike 1563,j.tan,,2026-04-13 08:32:15,27
1564,11,1,17,Bug,Bug 1564,r.silva,3,2026-04-09 15:12:41,26
1565,11,1,17,Story,Story 1565,j.tan,8,2026-04-13 01:51:32,27
1566,10,1,17,Story,Story 1566,m.okafor,3,2026-04-10 12:12:33,27
1567,10,1,17,Story,Story 1567,j.tan,8,2026-04-13 18:57:07,
1568,12,2,17,Bug,Bug 1568,d.byrne,3,2026-04-14 05:26:34,27
1569,12,2,17,Story,Story 1569,l.moreau,8,2026-04-14 11:26:39,27
1570,13,2,17,Story,Story 1570,d.byrne,5,2026-04-14 03:15:23,27
1571,12,2,17,Task,Task 1571,d.byrne,,2026-04-13 22:08:04,27
1572,12,2,17,Story,Story 1572,l.moreau,2,2026-04-14 08:33:33,27
1573,13,2,17,Bug,Bug 1573,l.moreau,13,2026-04-10 18:00:17,27
1574,12,2,17,Story,Story 1574,l.moreau,13,2026-04-13 07:43:36,27
1575,13,2,17,Bug,Bug 1575,l.moreau,8,2026-04-09 15:11:15,27
1576,13,2,17,Story,Story 1576,d.byrne,8,2026-04-14 19:54:58,27
1577,13,2,17,Bug,Bug 1577,l.moreau,8,2026-04-13 20:05:33,27
1578,14,4,17,Bug,Bug 1578,p.nair,8,2026-04-13 18:31:47,27
1579,14,4,17,Story,Story 1579,a.kowalski,2,2026-04-13 18:07:30,27
1580,15,4,17,Task,Task 1580,s.rossi,8,2026-04-13 00:57:52,27
1581,15,4,17,Story,Story 1581,s.rossi,13,2026-04-10 09:23:24,27
1582,15,4,17,Story,Story 1582,a.kowalski,3,2026-04-13 01:05:45,27
1583,14,4,17,Task,Task 1583,p.nair,2,2026-04-13 03:09:29,
1584,14,4,17,Story,Story 1584,s.rossi,5,2026-04-13 11:32:39,27
1585,15,4,17,Task,Task 1585,s.rossi,2,2026-04-13 03:34:30,27
1586,15,4,17,Spike,Spike 1586,a.kowalski,,2026-04-13 20:07:13,
1587,15,4,17,Story,Story 1587,a.kowalski,13,2026-04-13 01:54:08,27
1588,17,5,17,Bug,Bug 1588,h.ozturk,8,2026-04-13 11:33:17,
1589,16,5,17,Bug,Bug 1589,c.mendes,8,2026-04-10 08:28:10,27
1590,16,5,17,Story,Story 1590,h.ozturk,,2026-04-13 12:27:52,27
1591,17,5,17,Bug,Bug 1591,c.mendes,8,2026-04-13 14:37:36,27
1592,16,5,17,Story,Story 1592,h.ozturk,13,2026-04-13 05:26:34,27
1593,16,5,17,Story,Story 1593,c.mendes,1,2026-04-14 07:52:49,27
1594,16,5,17,Story,Story 1594,h.ozturk,13,2026-04-13 20:55:19,27
1595,16,5,17,Bug,Bug 1595,c.mendes,13,2026-04-14 05:11:38,27
1596,16,5,17,Story,Story 1596,h.ozturk,8,2026-04-13 18:55:48,27
1597,16,5,17,Task,Task 1597,h.ozturk,3,2026-04-13 05:01:03,27
1598,16,5,17,Story,Story 1598,c.mendes,8,2026-04-09 20:57:11,27
1599,10,1,18,Task,Task 1599,m.okafor,8,2026-04-23 10:08:39,28
1600,11,1,18,Bug,Bug 1600,r.silva,13,2026-04-27 22:01:35,
1601,11,1,18,Story,Story 1601,j.tan,3,2026-04-28 07:46:09,28
1602,10,1,18,Story,Story 1602,m.okafor,1,2026-04-24 05:16:47,27
1603,10,1,18,Task,Task 1603,m.okafor,5,2026-04-28 06:24:25,28
1604,10,1,18,Bug,Bug 1604,m.okafor,5,2026-04-27 22:54:04,28
1605,10,1,18,Story,Story 1605,r.silva,13,2026-04-27 00:20:21,28
1606,10,1,18,Task,Task 1606,j.tan,5,2026-04-24 04:50:42,28
1607,11,1,18,Story,Story 1607,j.tan,3,2026-04-23 11:48:24,28
1608,11,1,18,Story,Story 1608,r.silva,5,2026-04-23 11:21:36,27
1609,11,1,18,Task,Task 1609,j.tan,8,2026-04-24 23:06:31,28
1610,11,1,18,Story,Story 1610,j.tan,5,2026-04-23 16:58:39,28
1611,13,2,18,Story,Story 1611,l.moreau,2,2026-04-27 16:22:54,28
1612,12,2,18,Story,Story 1612,d.byrne,5,2026-04-27 14:45:22,28
1613,13,2,18,Story,Story 1613,l.moreau,,2026-04-27 13:22:49,28
1614,13,2,18,Story,Story 1614,l.moreau,2,2026-04-27 13:46:03,28
1615,13,2,18,Story,Story 1615,d.byrne,5,2026-04-24 06:36:07,28
1616,13,2,18,Story,Story 1616,l.moreau,1,2026-04-27 13:27:10,28
1617,13,2,18,Story,Story 1617,d.byrne,5,2026-04-24 03:58:13,28
1618,12,2,18,Story,Story 1618,d.byrne,,2026-04-27 18:26:34,28
1619,12,2,18,Bug,Bug 1619,l.moreau,8,2026-04-27 16:42:24,28
1620,12,2,18,Task,Task 1620,d.byrne,8,2026-04-24 04:16:20,28
1621,13,2,18,Task,Task 1621,d.byrne,5,2026-04-27 02:11:50,28
1622,14,4,18,Story,Story 1622,s.rossi,1,2026-04-24 18:13:09,28
1623,15,4,18,Task,Task 1623,s.rossi,3,2026-04-24 13:23:08,28
1624,15,4,18,Bug,Bug 1624,a.kowalski,,2026-04-23 23:41:01,28
1625,14,4,18,Story,Story 1625,s.rossi,8,2026-04-27 16:23:18,29
1626,15,4,18,Story,Story 1626,a.kowalski,2,2026-04-24 23:32:45,29
1627,14,4,18,Story,Story 1627,p.nair,1,2026-04-27 22:26:40,
1628,14,4,18,Story,Story 1628,a.kowalski,8,2026-04-23 12:50:47,28
1629,15,4,18,Task,Task 1629,p.nair,2,2026-04-27 21:55:05,29
1630,15,4,18,Task,Task 1630,p.nair,,2026-04-28 16:53:15,28
1631,14,4,18,Bug,Bug 1631,s.rossi,2,2026-04-23 22:13:39,28
1632,17,5,18,Task,Task 1632,c.mendes,13,2026-04-24 15:37:37,28
1633,17,5,18,Story,Story 1633,h.ozturk,13,2026-04-27 21:43:09,28
1634,16,5,18,Story,Story 1634,h.ozturk,5,2026-04-27 07:57:22,28
1635,17,5,18,Bug,Bug 1635,c.mendes,2,2026-04-28 18:57:32,29
1636,16,5,18,Story,Story 1636,c.mendes,1,2026-04-27 15:29:39,28
1637,17,5,18,Story,Story 1637,h.ozturk,3,2026-04-27 00:29:00,28
1638,11,1,19,Task,Task 1638,j.tan,8,2026-05-11 14:17:36,30
1639,10,1,19,Bug,Bug 1639,m.okafor,5,2026-05-08 10:08:08,30
1640,10,1,19,Story,Story 1640,j.tan,2,2026-05-12 03:22:05,30
1641,11,1,19,Task,Task 1641,j.tan,1,2026-05-11 11:45:34,30
1642,11,1,19,Bug,Bug 1642,m.okafor,8,2026-05-08 19:36:46,29
1643,11,1,19,Story,Story 1643,m.okafor,8,2026-05-11 02:56:45,30
1644,11,1,19,Bug,Bug 1644,j.tan,3,2026-05-11 21:32:29,30
1645,10,1,19,Story,Story 1645,m.okafor,5,2026-05-11 15:26:43,30
1646,11,1,19,Bug,Bug 1646,j.tan,,2026-05-12 08:50:08,30
1647,11,1,19,Story,Story 1647,j.tan,1,2026-05-11 17:01:46,30
1648,12,2,19,Story,Story 1648,l.moreau,8,2026-05-07 10:30:31,
1649,13,2,19,Bug,Bug 1649,l.moreau,,2026-05-11 15:21:29,
1650,13,2,19,Task,Task 1650,l.moreau,8,2026-05-07 10:34:57,30
1651,12,2,19,Story,Story 1651,l.moreau,2,2026-05-11 15:10:48,30
1652,12,2,19,Task,Task 1652,l.moreau,5,2026-05-11 04:04:10,30
1653,12,2,19,Story,Story 1653,d.byrne,2,2026-05-11 07:29:40,30
1654,13,2,19,Bug,Bug 1654,l.moreau,8,2026-05-11 09:49:42,30
1655,12,2,19,Task,Task 1655,l.moreau,8,2026-05-11 18:00:23,30
1656,12,2,19,Story,Story 1656,l.moreau,8,2026-05-11 19:55:35,30
1657,15,4,19,Story,Story 1657,a.kowalski,8,2026-05-12 18:56:00,30
1658,14,4,19,Bug,Bug 1658,p.nair,8,2026-05-12 17:37:32,30
1659,14,4,19,Bug,Bug 1659,p.nair,,2026-05-11 15:49:11,30
1660,15,4,19,Story,Story 1660,p.nair,1,2026-05-11 08:51:18,29
1661,14,4,19,Bug,Bug 1661,a.kowalski,13,2026-05-11 08:40:34,29
1662,15,4,19,Story,Story 1662,p.nair,3,2026-05-11 11:40:07,30
1663,15,4,19,Story,Story 1663,a.kowalski,3,2026-05-13 00:36:25,30
1664,14,4,19,Story,Story 1664,p.nair,,2026-05-11 16:37:11,30
1665,15,4,19,Story,Story 1665,p.nair,8,2026-05-11 02:02:23,
1666,15,4,19,Bug,Bug 1666,p.nair,,2026-05-11 19:04:17,30
1667,15,4,19,Story,Story 1667,p.nair,3,2026-05-11 04:44:21,29
1668,17,5,19,Story,Story 1668,h.ozturk,1,2026-05-11 02:42:36,
1669,16,5,19,Story,Story 1669,c.mendes,1,2026-05-11 19:04:52,29
1670,17,5,19,Bug,Bug 1670,c.mendes,5,2026-05-11 09:29:44,30
1671,16,5,19,Bug,Bug 1671,c.mendes,3,2026-05-07 15:28:44,30
1672,17,5,19,Bug,Bug 1672,c.mendes,5,2026-05-11 18:10:41,30
1673,16,5,19,Bug,Bug 1673,c.mendes,13,2026-05-08 10:31:41,30
